Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_Site name,canonical_Program Name,canonical_Agency,canonical_Source,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_NAEYC Valid Until,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Email Address,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id
1264,,1369,chapin_ounce_providers_2011_071112.csv,"Centers for New Horizons
(Partner) Effie Ellis II Early Care & Education Center
","4301 S. Cottage Grove
",60653,5489839,,,,,"Centers for New Horizons
(Partner)","Grand Boulevard, Kenwood, Washington Park","40
Early Head Start","Early Head Start
Full Day/Full Year",40,"--
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,,1370,chapin_ounce_providers_2011_071112.csv,"Children‚Äôs Place Association
(Partner) Family Center","1800 N Humboldt Blvd
",60647,3959193,,,,,"Children‚Äôs Place Association
(Partner)","Medically Fragile Families 
City-Wide
","56
Early Head Start

38 
Head Start

","EHS Full Day/Full Year

HS Full Day/Full Year",32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,,1371,chapin_ounce_providers_2011_071112.csv, EHS Home Based Program,"3059 W. Augusta
",60622,4754232,,,,,,,,EHS Home-Based,24,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,,1372,chapin_ounce_providers_2011_071112.csv,"SGA Youth and Family Services
(Partner) SGA EHS/HS Home Based Program ","4222 South Archer
",60632,4474356,,,,,"SGA Youth and Family Services
(Partner)","Brighton Park
McKinley
Park","72
Early Head Start

50                             Head Start
","EHS Home-Based

HS Home Based",72,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,,1373,chapin_ounce_providers_2011_071112.csv,"Aunt Martha‚Äôs Youth Services
(Delegate) Park Forest","23485 Western Ave
Park Forest, IL  60466
",,7472780,,,,,"Aunt Martha‚Äôs Youth Services
(Delegate)","Chicago Heights (Beacon Hill area), Crete, Park Forest, Richton Park, Riverdale,  Steger 
University Park
","260 
Head Start","Double Session

Full Day/Full Year","--

--
","142

20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,,1374,chapin_ounce_providers_2011_071112.csv, Riverdale,"14424 Wentworth Ave
Riverdale, IL  60827
",,8496019,,,,,,,,Double Session,"--
",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,,1375,chapin_ounce_providers_2011_071112.csv,"
Casa Central
(Delegate)




 
ABC Home Based Head Start","
1349 N. California Ave
",60622,6452404,,,,,"
Casa Central
(Delegate)




","
Hermosa, Humboldt Park, Logan Square, West Town, Wicker Park ","
323 
Head Start","
Home Based","
--
",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,,1376,chapin_ounce_providers_2011_071112.csv, Adolescent Parenting Program (APP) ,"1335 N. California Ave
",60622,6452300,,,,,,,,Home Based,"--
",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,1377,chapin_ounce_providers_2011_071112.csv, Casa Infantil,"2222 N. Kedzie Ave
",60647,7721170,,,,,,,,Full Day/Full Year,"--
",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,,1378,chapin_ounce_providers_2011_071112.csv, Community Service Center,"1343 N. California Ave
",60622,6452300,,,,,,,,Full Day/Full Year,"--
",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,,1379,chapin_ounce_providers_2011_071112.csv," Munoz Marin-Lowell Early Childhood Center
","3320 W. Evergreen Ave
",60651,7828459,,,,,,,,"Pre-K Partner
Double Session","--
",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,,1380,chapin_ounce_providers_2011_071112.csv,"Children‚Äôs Home + Aid
(Delegate)
 Englewood Child and Family Center","1701 W. 63rd St.
",60636,4766998,,,,,"Children‚Äôs Home + Aid
(Delegate)
","Englewood, 
West Englewood, Humboldt Park, West Town ","216 
Head Start","Full Day/Full Year

6 Hour Head Start

Double Session ","--

--

--
","34

68

30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,,1381,chapin_ounce_providers_2011_071112.csv, Viva Family Center,"2516 W. Division
",60622,2529100,,,,,,,,Home Based,"--
",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,1382,chapin_ounce_providers_2011_071112.csv,"One Hope United
(Delegate) Bridgeport Child Development Center I","3053 S. Normal Ave.
",60616,8425566,,,,,"One Hope United
(Delegate)","Bridgeport, Morgan Park, Edgewater, Rogers Park, Uptown","170 
Head Start",Full Day/Full Year,"--
",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0.94505316,1383,chapin_ounce_providers_2011_071112.csv, Bridgeport Child Development Center II,"514 W. 31st St.
",60616,9494015,,,,,,,,Full Day/Full Year,"--
",40,,,,,,,,,,,,,,,,,bdavis@onehopeunited.org,60616,bridgeport child development center ii,,,chapin_ounce_providers_2011_071112.csv,,,,,full day/full year,,,725011,,,9494015,514 w. 31st st.,,,10/01/15,,http://www.onehopeunited.org,,,--,,,,40,,1383
1278,,1384,chapin_ounce_providers_2011_071112.csv, Edgewater Early Learning Center,"5244 N. Lakewood St.
",60640,9070278,,,,,,,,Full Day/Full Year,"--
",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,,1385,chapin_dfss_providers_2011_070212.csv,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,,,,,,,ABRAHAM LINCOLN CENTRE,OAKLAND,,,,,Charles Ann Stewart,Yes,No,Yes,2749SA(School Age (SA)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,,1386,chapin_dfss_providers_2011_070212.csv,ABRAHAM LINCOLN CENTRE LINCOLN ROSELAND,7 E 119TH ST ,60628,2647633,,,,,,,ABRAHAM LINCOLN CENTRE,WEST PULLMAN,,,,,Barbara Woods,Yes,No,No,3175PS(HS Collaboration with Childcare & PreK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0.9452867,1387,chapin_dfss_providers_2011_070212.csv,ABRAHAM LINCOLN CENTRE LINCOLN/KING,4314 S COTTAGE GROVE ,60653,7472310,,,,,,,ABRAHAM LINCOLN CENTRE,GRAND BOULEVARD,,,,,Joyce Wallace,Yes,No,No,7100PS(HS Collaboration with Childcare & PreK),,,,,,,,,,,60653,abraham lincoln centre lincoln/king,,,chapin_dfss_providers_2011_070212.csv,joyce wallace,,,no,grand boulevard,,,,,,7472310,4314 s cottage grove,,yes,,,,abraham lincoln centre,child care,,,no,,,7100ps(hs collaboration with childcare & prek),1387
536,0.95164883,1388,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES ALBANY LOCATION,5954 S ALBANY ,60629,7377810,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,CHICAGO LAWN,,,,,Mildred Burnside,Yes,No,No,,,,,,,,,,,,60629,ada s. mckinley community services albany location,,,chapin_dfss_providers_2011_070212.csv,mildred burnside,,,no,chicago lawn,,,,mildred burnside,,7377810,5954 s albany,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,,1388
537,0.95164883,1389,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES CHILDREN'S CENTER (HALSTED),12803 S HALSTED ,60628,2645171,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,WEST PULLMAN,,,,,Olivia Ramsey,Yes,No,No,,,,,,,,,,,,60628,ada s. mckinley community services children's center (halsted),,,chapin_dfss_providers_2011_070212.csv,olivia ramsey,,,no,west pullman,,,,rosalyn patton,,2645171,12803 s halsted,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,,1389
1281,,1390,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES CHILDREN'S CENTER (WESTERN),7956 S WESTERN ,60620,4768805,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,ASHBURN,,,,,Corlis Wright,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0.9509889,1391,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES LITTLE GENIUS,11439 S MICHIGAN AVE ,60628,6298091,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,ROSELAND,,,,,Melissa Carter,Yes,No,No,,,,,,,,,,,,60628,ada s. mckinley community services little genius,,,chapin_dfss_providers_2011_070212.csv,melissa carter,,,no,roseland,,,,vera webbs,,6298091,11439 s michigan ave,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,,1391
539,0.95005786,1392,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES LITTLE HANDS,7146 S ASHLAND ,60636,4710662,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,WEST ENGLEWOOD,,,,,Crystal Fielder,Yes,No,No,,,,,,,,,,,,60636,ada s. mckinley community services little hands,,,chapin_dfss_providers_2011_070212.csv,crystal fielder,,,no,west englewood,,,,lafredia hobson,,4710662,7146 s ashland,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,,1392
540,0.9420421,1393,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-ERSULA HOWARD,7222 S EXCHANGE ,60649,2219711,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,SOUTH SHORE,,,,,Stella Sweeten,Yes,No,No,"4357IT(Child Care IT Center), 7035PS(HS Collaboration with C",,,,,,,,,,,60649,ada s. mckinley community services mckinley-ersula howard,,,chapin_dfss_providers_2011_070212.csv,stella sweeten,,,no,south shore,,,,joni rudds,,2219711,7222 s exchange,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,"4357it(child care it center), 7035ps(hs collaboration with c",1393
541,0.9404746,1394,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-MAGGIE DRUMMOND,4301 S WABASH ,60653,3738200,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,GRAND BOULEVARD,,,,,Angie Fells,Yes,No,Yes,"4355IT(Child Care IT Center), 4355SA(School Age (SA)), 4355P",,,,,,,,,,,60653,ada s. mckinley community services mckinley-maggie drummond,,,chapin_dfss_providers_2011_070212.csv,angie fells,,,yes,grand boulevard,,,,lyris clark,,3738200,4301 s wabash,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,"4355it(child care it center), 4355sa(school age (sa)), 4355p",1394
542,0.94267213,1395,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-ROSELAND,11410 S EDBROOKE ,60628,4681918,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,ROSELAND,,,,,Anna Luna,Yes,No,No,7021PS(HS Collaboration with Childcare),,,,,,,,,,,60628,ada s. mckinley community services mckinley-roseland,,,chapin_dfss_providers_2011_070212.csv,anna luna,,,no,roseland,,,,anna luna,,4681918,11410 s edbrooke,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,7021ps(hs collaboration with childcare),1395
543,0.9420421,1396,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-TRUMBULL PARK,10530 S OGLESBY ,60617,9785341,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,SOUTH DEERING,,,,,Damita Brown,Yes,No,No,7051PS(HS Collaboration with Childcare),,,,,,,,,,,60617,ada s. mckinley community services mckinley-trumbull park,,,chapin_dfss_providers_2011_070212.csv,damita brown,,,no,south deering,,,,damita collins,,9785341,10530 s oglesby,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,7051ps(hs collaboration with childcare),1396
544,0.9413173,1397,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-WRIGHT RENAISSANCE,7939 S WESTERN ,60620,4768805,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,ASHBURN,,,,,Corllis Wright,Yes,Yes,Yes,"2708IT(Child Care IT Center), 2708PS(Child Care PS Center &",,,,,,,,,,,60620,ada s. mckinley community services mckinley-wright renaissance,,,chapin_dfss_providers_2011_070212.csv,corllis wright,,,yes,ashburn,,,,corllis wright,,4768805,7939 s western,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,yes,,,"2708it(child care it center), 2708ps(child care ps center &",1397
545,0.9509548,1398,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES MONTESSORI ACADEMY,11025 S HALSTED AVE ,60628,2810069,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,ROSELAND,,,,,,Yes,No,No,,,,,,,,,,,,60628,ada s. mckinley community services montessori academy,,,chapin_dfss_providers_2011_070212.csv,,,,no,roseland,,,,gloria walker,,2810069,11025 s halsted ave,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,,1398
546,0.9507133,1399,chapin_dfss_providers_2011_070212.csv,ADA S. MCKINLEY COMMUNITY SERVICES STEPPING STONES CCC,1300 E 75TH ST ,60619,4930000,,,,,,,ADA S. MCKINLEY COMMUNITY SERVICES,SOUTH SHORE,,,,,Dr. Jones,Yes,No,No,,,,,,,,,,,,60619,ada s. mckinley community services stepping stones ccc,,,chapin_dfss_providers_2011_070212.csv,dr. jones,,,no,south shore,,,,dr. nelda jones,,4930000,1300 e 75th st,"george jones, jr.",yes,,,www.adasmckinley.org,ada s. mckinley community services,,,,no,,,,1399
547,0.9431089162826538,1400,chapin_dfss_providers_2011_070212.csv,ALBANY PARK COMMUNITY CENTER AINSLIE,3401 W AINSLIE ,60625,5395907,,,,,,,ALBANY PARK COMMUNITY CENTER,ALBANY PARK,,,,,John DeJulio,No,No,No,"2502PS(Child Care PS Center & State Pre-K), 2502SA(School Ag",,,,,,,,,,,60625,albany park community center ainslie,,,chapin_dfss_providers_2011_070212.csv,john dejulio,,,no,albany park,,,,john dejulio,,5395907,3401 w ainslie,harold rice,no,,,www.apcc-chgo.org,albany park community center,child care,,,no,,,"2502ps(child care ps center & state pre-k), 2502sa(school ag",1400
548,0.9413173,1401,chapin_dfss_providers_2011_070212.csv,ALBANY PARK COMMUNITY CENTER KIMBALL,5121 N KIMBALL ,60625,5095657,,,,,,,ALBANY PARK COMMUNITY CENTER,NORTH PARK,,,,,Amy Labb,Yes,No,No,"3006HD(HS AM), 3007HD(HS PM), 6001IT(EHS), 2498PS(Child Care",,,,,,,,,,,60625,albany park community center kimball,,,chapin_dfss_providers_2011_070212.csv,amy labb,,,no,north park,,,,eve volin,,5095657,5121 n kimball,harold rice,yes,,,www.apcc-chgo.org,albany park community center,,,,no,,,"3006hd(hs am), 3007hd(hs pm), 6001it(ehs), 2498ps(child care",1401
549,0.9394829,1402,chapin_dfss_providers_2011_070212.csv,APPEAL FOR CHARITIES AND GOODWILL APPEALS FOR CHARITIES,50 W 71ST ST ,60621,6515400,,,,,,,APPEAL FOR CHARITIES AND GOODWILL,GREATER GRAND CROSSING,,,,,Charlotte Osei-Bonsu,Yes,No,No,"4354IT(Child Care IT Center), 4354SA(School Age (SA)), 4354P",,,,,,,,,,,60621,appeal for charities and goodwill appeals for charities,,,chapin_dfss_providers_2011_070212.csv,charlotte osei-bonsu,,,no,greater grand crossing,,,,charlotte osei-bonsu,,6515400,50 w 71st st,p.a. onsei-bonsu,yes,,,,appeal for charities and goodwill,,,,no,,,"4354it(child care it center), 4354sa(school age (sa)), 4354p",1402
550,0.9413173,1403,chapin_dfss_providers_2011_070212.csv,BBF FAMILY SERVICES BBF FAMILY SERVICE,1512 S PULASKI ,60623,2779582,,,,,,,BBF FAMILY SERVICES,NORTH LAWNDALE,,,,,,No,No,No,2616SA(School Age (SA)),,,,,,,,,,,60623,bbf family services bbf family service,,,chapin_dfss_providers_2011_070212.csv,,,,no,north lawndale,,,,,,2779582,1512 s pulaski,,no,,,www.betterboys.org,bbf family services,,,,no,,,2616sa(school age (sa)),1403
551,0.95164883,1404,chapin_dfss_providers_2011_070212.csv,BEACON THERAPEUTIC BEACON THERAPEUTIC,1912 W 103RD ST ,60643,2981243,,,,,,,BEACON THERAPEUTIC,BEVERLY,,,,,Susan Reyna-Guerrero,No,Yes,No,,,,,,,,,,,,60643,beacon therapeutic beacon therapeutic,,,chapin_dfss_providers_2011_070212.csv,susan reyna-guerrero,,,no,beverly,,,,susan reyna-guerrero,,2981243,1912 w 103rd st,susan reyna-guerrero,no,,,www.beacon-therapeutic.org,beacon therapeutic,,,,yes,,,,1404
552,0.95087487,1405,chapin_dfss_providers_2011_070212.csv,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO DALEY COLLEGE,7500 S PULASKI RD ,60652,8387562,,,,,,,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO,WEST LAWN,,,,,Maria Sanchez,Yes,No,No,4387PS(Child Care PS Center & State Pre-K),,,,,,,,,,,60652,board trustees-city colleges of chicago daley college,,,chapin_dfss_providers_2011_070212.csv,maria sanchez,,,no,west lawn,,,,marcey reyes,,8387562,7500 s pulaski rd,phyllis daniels-ward,yes,,,www.ccc.edu,board trustees-city colleges of chicago,,,,no,,,4387ps(child care ps center & state pre-k),1405
553,0.95164883,1406,chapin_dfss_providers_2011_070212.csv,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO KENNEDY-KING COLLEGE,710 W 65TH BUILDING Z ,60621,6025481,,,,,,,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO,ENGLEWOOD,,,,,Guadalupe Pacias,Yes,No,No,"7048PS(HS Collaboration with Childcare & PreK), 4384PS(Child",,,,,,,,,,,60621,board trustees-city colleges of chicago kennedy-king college,,,chapin_dfss_providers_2011_070212.csv,guadalupe pacias,,,no,englewood,,,,guadalupe pacias,,6025481,710 w 65th building z,phyllis daniels-ward,yes,,,www.ccc.edu,board trustees-city colleges of chicago,,,,no,,,"7048ps(hs collaboration with childcare & prek), 4384ps(child",1406
554,0.94267213,1407,chapin_dfss_providers_2011_070212.csv,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO MALCOLM X COLLEGE,1900 W VAN BUREN ,60612,8507176,,,,,,,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO,NEAR WEST SIDE,,,,,Ereyne Weekes,Yes,No,No,"7025PS (HS Collaboration with Childcare & PreK), 4385PS(Chil",,,,,,,,,,,60612,board trustees-city colleges of chicago malcolm x college,,,chapin_dfss_providers_2011_070212.csv,ereyne weekes,,,no,near west side,,,,aisha ruther,,8507176,1900 w van buren,phyllis daniels-ward,yes,,,www.ccc.edu,board trustees-city colleges of chicago,,,,no,,,"7025ps (hs collaboration with childcare & prek), 4385ps(chil",1407
555,0.94267213,1408,chapin_dfss_providers_2011_070212.csv,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO OLIVE-HARVEY COLLEGE,10001 S WOODLAWN ,60628,2916317,,,,,,,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO,PULLMAN,,,,,Tiffany Carter,Yes,No,No,7056PS(HS Collaboration with Childcare & PreK),,,,,,,,,,,60628,board trustees-city colleges of chicago olive-harvey college,,,chapin_dfss_providers_2011_070212.csv,tiffany carter,,,no,pullman,,,,tiffany carter,,2916317,10001 s woodlawn,phyllis daniels-ward,yes,,,www.ccc.edu,board trustees-city colleges of chicago,,,,no,,,7056ps(hs collaboration with childcare & prek),1408
556,0.9432248,1409,chapin_dfss_providers_2011_070212.csv,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO TRUMAN COLLEGE,1145 W WILSON AVE ,60640,8784740,,,,,,,BOARD TRUSTEES-CITY COLLEGES OF CHICAGO,UPTOWN,,,,,Judi Gibian-Mennenga,Yes,No,No,"7099PS(HS Collaboration with Childcare & PreK), 4386PS(Child",,,,,,,,,,,60640,board trustees-city colleges of chicago truman college,,,chapin_dfss_providers_2011_070212.csv,judi gibian-mennenga,,,no,uptown,,,,dexter smith,,8784740,1145 w wilson ave,phyllis daniels-ward,yes,,,www.ccc.edu,board trustees-city colleges of chicago,,,,no,,,"7099ps(hs collaboration with childcare & prek), 4386ps(child",1409
557,0.9406142,1410,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING CAROLE  ROBERTSON CENTER-2929,2929 W 19TH ST ,60623,5211600,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,SOUTH LAWNDALE,,,,,Ruby Walker,Yes,Yes,No,,,,,,,,,,,,60623,carole robertson center for learning carole robertson center-2929,,,chapin_dfss_providers_2011_070212.csv,ruby walker,,,no,south lawndale,,,,ruby walker,,5211600,2929 w 19th st,gail nelson,yes,,,www.crcl.net,carole robertson center for learning,,,,yes,,,,1410
558,0.9394829,1411,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING CAROLE ROBERTSON CENTER - 3701(OGDEN),3701 W OGDEN ,60623,5228400,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,NORTH LAWNDALE,,,,,Tracey Young,Yes,Yes,No,,,,,,,,,,,,60623,carole robertson center for learning carole robertson center - 3701(ogden),,,chapin_dfss_providers_2011_070212.csv,tracey young,,,no,north lawndale,,,,tracey young,,5228400,3701 w ogden,gail nelson,yes,,,www.crcl.net,carole robertson center for learning,,,,yes,,,,1411
559,0.933591,1412,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING CAROLE ROBERTSON CENTER-2020,2020 W ROOSEVELT RD ,60608,2437300,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,NEAR WEST SIDE,,,,,Betty Lee,No,Yes,No,,,,,,,,,,,,60608,carole robertson center for learning carole robertson center-2020,,,chapin_dfss_providers_2011_070212.csv,betty lee,,,no,near west side,,,,betty lee,,2437300,2020 w roosevelt rd,gail nelson,no,,,www.crcl.net,carole robertson center for learning,,,,yes,,,,1412
1282,,1413,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-ANGELITA YUGSI,6447 S KNOX AVE ,60629,5211600,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,CLEARING,,,,,Jolene Martin,Yes,No,No,"5931PS(HS Collaboration with Childcare Homes), 5931IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,,1414,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-ARACELI BASILE,2124 N CENTRAL PARK AVE ,60647,5211600,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,LOGAN SQUARE,,,,,Jolene Martin,Yes,No,No,"5900PS(HS Collaboration with Childcare Homes), 5900IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,,1415,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-AURORA NUNEZ,2701 W 18TH ST ,60608,5211600,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,NORTH LAWNDALE,,,,,Jolene Martin,Yes,Yes,No,"5615PS(HS Collaboration with Childcare Homes), 5615IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,,1416,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-DARLENE MCGHEE,8055 S WOOD ,60620,9945193,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,AUBURN GRESHAM,,,,,Jolene Martin,No,No,No,"6000PS(HS Collaboration with Childcare Homes), 6000IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,,1417,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-DELONDIA MOTLEY,2252 S CENTRAL PARK AVE ,60623,5211600,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,SOUTH LAWNDALE,,,,,Jolene Martin,No,No,No,"5617PS(HS Collaboration with Childcare Homes), 5617IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,,1418,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-ILEANA GONZALEZ,4250 W 81ST ST ,60652,5211600,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,ASHBURN,,,,,Jolene Martin,Yes,No,No,"5606PS(HS Collaboration with Childcare Homes), 5606IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,,1419,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-KEMISHA ALLEN,6954 S FAIRFIELD ,60629,,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,CHICAGO LAWN,,,,,Jolene Martin,No,No,No,5983PS(HS Collaboration with Childcare Homes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,,1420,chapin_dfss_providers_2011_070212.csv,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-LINDA LEWIS,7312 S SAINT LAWRENCE AVE ,60619,2437225,,,,,,,CAROLE ROBERTSON CENTER FOR LEARNING,GREATER GRAND CROSSING,,,,,Jolene Martin,Yes,No,No,"6100PS(HS Collaboration with Childcare Homes), 6100IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
